iteration,loss
180,0.013336553268829961
181,0.013291623908974662
182,0.01320624841442836
183,0.013306553113948402
184,0.013437547468403175
185,0.013206837689158627
186,0.013176704166288324
187,0.0132322146710259
188,0.013288744629342528
189,0.01324381095273424
190,0.013178852721232873
191,0.013163703282358946
192,0.013166347025421679
193,0.013332313921769846
194,0.013180288132840789
195,0.01325368596251531
196,0.013391206731954663
197,0.013229746448367184
198,0.013220984854299466
199,0.013376998308736244
200,0.013228339269566292
201,0.01317454199502439
202,0.013185549968971675
203,0.013207571282505994
204,0.013142112450192088
205,0.013368389205223579
206,0.013225319240406581
207,0.013291790852807444
208,0.013303142886696326
209,0.013379265434332172
210,0.013107355641662505
211,0.013323910910498405
212,0.013201699432538504
213,0.013322379188512527
214,0.013245185025757649
215,0.0133074509477249
216,0.013298854398309438
217,0.013237561094709265
218,0.013270340773147185
219,0.01310717890750355
220,0.013197422728115258
221,0.01314483679191235
222,0.013361668060496538
223,0.013310286379328622
224,0.013196919246383502
225,0.013394520549226093
226,0.013315095272222821
227,0.013268960544804255
228,0.013117067462423818
229,0.01322124655293009
230,0.01329298432973298
231,0.013143704135231879
232,0.013347792590607477
233,0.013114159438443363
234,0.013249448644551513
235,0.013299066869329046
236,0.013122758445810722
237,0.013239986664691597
238,0.01316392598841682
239,0.013198992953144542
240,0.01320745777404375
241,0.013225386192056609
242,0.013226714536997992
243,0.013146676466486686
244,0.013159010102556535
245,0.0132242978050612
246,0.013224747260249192
247,0.012971698911313969
248,0.013408356988476939
249,0.013240860818944081
250,0.013247885161419953
251,0.013222716192063597
252,0.013185578743398756
253,0.01310206410711793
254,0.013303536594883612
255,0.013240776400894452
256,0.013202588478488977
257,0.013064571374640397
258,0.013084548684324994
259,0.013067797128348015
260,0.013143816794920169
261,0.013231425239044524
262,0.013205473264475609
263,0.01329049172304234
264,0.01312189760558272
265,0.01304380153180495
266,0.013213862688534587
267,0.013189256934026028
268,0.01313075142742179
269,0.013117669356636955
270,0.013184030740241824
271,0.013057344598887532
272,0.013154779067016814
273,0.013201165359221879
274,0.013277775586970327
275,0.01322606197522193
276,0.013065972481035734
277,0.013094678318857089
278,0.013269630972852817
279,0.013232468111174544
280,0.013015610854078593
281,0.013216771199956236
282,0.013259799780338768
283,0.013152160093937534
284,0.013176018538636815
285,0.013353056447401
286,0.01321834638692387
287,0.013211876487966928
288,0.013241922852332905
289,0.013075535470879654
290,0.013328376459792565
291,0.013371909936680568
292,0.013305453368860319
293,0.013341917881832263
294,0.01330339394693031
295,0.013108410510073524
296,0.013160270818533657
297,0.013236122024023802
298,0.013013385978556988
299,0.013087290207092584
300,0.013200346613344866
301,0.013152324891502936
302,0.013263897503753345
303,0.0131595294588835
304,0.013111848471514446
305,0.013230947268089783
306,0.013280383980668694
307,0.013002463272059651
308,0.01329280181022427
309,0.013293175474216224
310,0.01346481145534588
311,0.01320982236532383
312,0.013206457310347575
313,0.013221212926310589
314,0.013338156419726499
315,0.013179219022600708
316,0.013205517891605316
317,0.013299042993561236
318,0.013127099758100898
319,0.012990536330811866
320,0.013110242630162533
321,0.013177844268384059
322,0.01315399996451992
323,0.013177624266456592
324,0.013233907141042544
325,0.01316012405375625
326,0.013115552795042283
327,0.013225186603191809
328,0.013049921569309592
329,0.01322187467486069
330,0.01318418685938102
331,0.01311498758500652
332,0.0131391549098334
333,0.013218205311301256
334,0.013151985437151218
335,0.013156655158761006
336,0.013160299546449832
337,0.013139722902778515
338,0.01307248148757073
339,0.013238844834923002
340,0.013012697438643429
341,0.01330013957116837
342,0.012960473012164457
343,0.01309055154136067
344,0.013169485405482266
345,0.013091562683821915
346,0.013026210945857963
347,0.013121540376044242
348,0.013186598388293558
349,0.013249604975125904
350,0.013241810044611231
351,0.013321152283030031
352,0.013164004136439545
353,0.013172051064459421
354,0.013161837555174057
355,0.013272040776085263
356,0.013053163662147258
357,0.013171647050572029
358,0.013246672095753345
359,0.013307060903657552
360,0.01301288128117272
361,0.013109653141402493
362,0.01326562629113473
363,0.013056320764434354
364,0.013108099173966182
365,0.013273624128087334
366,0.01311774311332396
367,0.013413089091459123
368,0.01302974383834329
369,0.013323646867507291
370,0.013180048729750062
371,0.013125183562561376
372,0.013198942391410291
373,0.013211794181403948
374,0.013231662878594924
375,0.013285292051813568
376,0.013211561350524374
377,0.013247494420180073
378,0.013138687532712237
379,0.013285756466485001
380,0.013244985989600095
381,0.01331299333273889
382,0.013199529408017817
383,0.013184967236438
384,0.012969130252838555
385,0.013337036781961407
386,0.013185056540439385
387,0.012893696449971074
388,0.013136289842708919
389,0.013157495534678426
390,0.013049155358546921
391,0.013069123911625801
392,0.013139223592675088
393,0.013153285733467865
394,0.013020914627442232
395,0.013083057007886418
396,0.012914356026165929
397,0.013073580548413163
398,0.012981078935148011
399,0.013223354292861006
400,0.013066352426782212
401,0.013301887567488317
402,0.013247505234289515
403,0.013102109832432882
404,0.012894662013460099
405,0.013002259373878786
406,0.013166016808729851
407,0.013129006252452554
408,0.013244351684758114
409,0.01316910144627106
410,0.013122974996855616
411,0.01315362834397974
412,0.01309429292645516
413,0.013125920382542258
414,0.013014684967258291
415,0.013179109576436275
416,0.013391240500646356
417,0.013213962534149346
418,0.013032779372203797
419,0.013039847188445775
420,0.012880584409192375
421,0.013271561254389205
422,0.01304013698873467
423,0.013083549558544618
424,0.012960824260625862
425,0.013051497302666465
426,0.013235924794058378
427,0.013109329365212778
428,0.013216939898756743
429,0.01339257105932035
430,0.013232535128603864
431,0.012969513948329708
432,0.013077552192812087
433,0.013021503396691251
434,0.012904915431490327
435,0.013066856767081905
436,0.013252627901712062
437,0.013109724726925632
438,0.013009726128193715
439,0.013014019567682831
440,0.01319817435242589
441,0.012969209510827608
442,0.013132389697116314
443,0.013034049761151783
444,0.012980762961475345
445,0.01302393248549768
446,0.012980070860317836
447,0.012966581969801418
448,0.01314617436909201
449,0.013126920369231809
450,0.01292845820304781
451,0.0131147383366758
452,0.013291671237530368
453,0.013145200469851093
454,0.013046401574370595
455,0.013110585974154262
456,0.013287533837710105
457,0.01314784677050137
458,0.01320365654172139
459,0.012923575129384766
460,0.013225972932293056
461,0.013166350182529462
462,0.012985377889633694
463,0.01318267749301412
464,0.013053392157622032
465,0.0132594016949688
466,0.012941926885873336
467,0.012970891081962848
468,0.013037685673233813
469,0.0131495445243567
470,0.012972492044357742
471,0.013100108679255195
472,0.01289657845025006
473,0.01289903807636467
474,0.013053506844167211
475,0.01324400865744883
476,0.013240866687560271
477,0.013275827668494418
478,0.013122200221932211
479,0.013130516151002015
480,0.013062850259610037
481,0.013112209677412421
482,0.013002181877733875
483,0.013208299941921282
484,0.01292366059223087
485,0.013176922283181845
486,0.013293340287976015
487,0.012973342215438525
488,0.013324272236360332
489,0.01297239661086854
490,0.013221206083966854
491,0.012884290851913208
492,0.013009386239406636
493,0.013092707249115898
494,0.012944146272558217
495,0.013042485348066192
496,0.012936232895165788
497,0.013115447596069345
498,0.013091077208035998
499,0.013201228627780337
500,0.01334583329812251
501,0.013343156309963557
502,0.013062553188559117
503,0.013070167309383367
504,0.013138405518528622
505,0.013057723721529711
506,0.013054759240225618
507,0.013117538500324799
508,0.012985309952734997
509,0.013020819888472467
510,0.013204048521486288
511,0.01292944025935824
512,0.012868046550409391
513,0.012973627529185754
514,0.013031995379672454
515,0.012956798877617456
516,0.01298847654022088
517,0.013316140103860378
518,0.013160076163342836
519,0.013354411376211177
520,0.013113098933083985
521,0.013109289143908593
522,0.012951568085668743
523,0.013041437335028218
524,0.012957100616952886
525,0.013068623898311803
526,0.013050559626163378
527,0.013041945727279717
528,0.01281829437055086
529,0.013316598738064364
530,0.013122710694176882
531,0.013119781883935198
532,0.013158493807589853
533,0.012875796721131566
534,0.013121646380128584
535,0.013031500075014227
536,0.013041546755030796
537,0.0129637258333238
538,0.013226534384106068
539,0.013029827355517516
540,0.013190530372212341
541,0.013037543394721001
542,0.01309719323142042
543,0.013208661325946235
544,0.013004733476102693
545,0.013026275602486979
546,0.012998029217673235
547,0.013147465358637743
548,0.012931045951299435
549,0.012945318655640647
550,0.013117127748593181
551,0.013271132199213246
552,0.01308499450600334
553,0.013139599410014547
554,0.012946119055129018
555,0.01292928244641772
556,0.012877457306012507
557,0.013207228767595473
558,0.013162032893200766
559,0.013037958903921294
560,0.013227564894234604
561,0.013043927983616584
562,0.013180990306993958
563,0.013067980478892485
564,0.01306278510645364
565,0.012712314021456962
566,0.01302217062432323
567,0.013023069877327126
568,0.012941274697980436
569,0.013048767566313802
570,0.012837661378881544
571,0.013031082038247226
572,0.013188213351195069
573,0.013014718237646208
574,0.013325701626497615
575,0.012965006520439644
576,0.013221452403907956
577,0.013087407593667298
578,0.012793557124906228
579,0.013222858503488002
580,0.013035236538467023
581,0.013278813841780947
582,0.013081293767362733
583,0.013120844124094321
584,0.013097202366801602
585,0.013080213288873132
586,0.012961396791427316
587,0.013271169546862353
588,0.013169889672602894
589,0.013058003623238649
590,0.01297089597482673
591,0.012962426271866027
592,0.012988711047221463
593,0.013052158548102719
594,0.012974453437935837
595,0.012960034002377944
596,0.013151718111266388
597,0.012934410645276695
598,0.01292872083500823
599,0.013152120238141947
600,0.013037940534968031
601,0.013188786284543345
602,0.013028465517184914
603,0.013018229820931638
604,0.013251179404732697
605,0.013188585628613402
606,0.013071280395214829
607,0.01312556524523099
608,0.01290461913665997
609,0.012979114828542457
610,0.013127408791271146
611,0.012893827038290805
612,0.013125562141694214
613,0.01295897748583192
614,0.012980901418277803
615,0.012972021076990041
616,0.012704070159719551
617,0.013008774421227793
618,0.012873368257740651
619,0.013142192090335184
620,0.012917319928991484
621,0.01302817554123499
622,0.012955943115886102
623,0.013351782842204302
624,0.012979637414778415
625,0.012833860550820855
626,0.012892358307872444
627,0.013249114455636046
628,0.01332620320048151
629,0.013167506444144222
630,0.01293879482650495
631,0.013053677214464805
632,0.013061513895447767
633,0.013345793711310441
634,0.013237666447621015
635,0.013196396825440883
636,0.013020315275651811
637,0.013010597175490697
638,0.013038119440335737
639,0.013124356982709147
640,0.012894850317491723
641,0.013055292317277123
642,0.012834836557933415
643,0.013221959509022838
644,0.013169218767362392
645,0.013172784472090505
646,0.013092318539254086
647,0.012786197385881675
648,0.0129925739263822
649,0.012956932107964676
650,0.013181735572618244
651,0.012990188660840778
652,0.013104592724860637
653,0.012991220391860486
654,0.013039938196022673
655,0.013018112902648983
656,0.013009916996729296
657,0.013218491873730845
658,0.01297538934159892
659,0.013154921995470695
660,0.0132697909834045
661,0.013141407540358772
662,0.01279435631643526
663,0.012891229730748395
664,0.013148123132005505
665,0.012856430570658639
666,0.012923858699416793
667,0.013202917334833097
668,0.013196367207334877
669,0.013253238789182283
670,0.013135264115803742
671,0.012911143040210047
672,0.012914759486348978
673,0.013017748898939571
674,0.013123045924986811
675,0.012900825171838754
676,0.013152126729029524
677,0.013012560242916785
678,0.013063695971496495
679,0.012980379551219282
680,0.013074887705146318
681,0.013009211760948474
682,0.013322443163037786
683,0.013137557048514341
684,0.013149896950545761
685,0.013037994511399217
686,0.013093967930483766
687,0.013154798444459777
688,0.013041491499259388
689,0.013002093376030978
690,0.013253259428562206
691,0.012987227381853268
692,0.013012372604487055
693,0.01304667460683199
694,0.013115157116726187
695,0.012946843246276278
696,0.01291596518987782
697,0.012865689632470416
698,0.013142032767174582
699,0.013086797387815827
700,0.01311885809363867
701,0.013090351560700604
702,0.013198099544245263
703,0.013107586987257853
704,0.013045711567462362
705,0.01319642899045245
706,0.012837231895079773
707,0.012965033088476418
708,0.012994627180091816
709,0.013061729833259808
710,0.013092975476529546
711,0.012743690602569597
712,0.012869293504284687
713,0.012902356509409983
714,0.012802309458415583
715,0.012996607281281228
716,0.012965890596895758
717,0.012702530813002563
718,0.01299996392801196
719,0.01296044076329572
720,0.012967431444490142
721,0.0129380220124742
722,0.01280806376401649
723,0.012898202229261139
724,0.013030771392360476
725,0.012869633583816341
726,0.012969958494751643
727,0.01328439581873019
728,0.0128176109835392
729,0.013278026970644535
730,0.012818414410642836
731,0.013254080190889896
732,0.01296567458191504
733,0.01299279784782633
734,0.013000937050473683
735,0.012930949747522368
736,0.012791757100293963
737,0.013123867050232706
738,0.012875366391663244
739,0.01288880142567712
740,0.01289531928368772
741,0.013029798654440133
742,0.01289221710606161
743,0.012819376847389742
744,0.013057568276097574
745,0.01304053028232754
746,0.012722545545494124
747,0.013363325237838125
748,0.013155901539223877
749,0.013191715900398823
750,0.013003229383111653
751,0.013116786251441328
752,0.0129168493349122
753,0.012656046467091401
754,0.013220500001838643
755,0.012770038898830457
756,0.012825171003546142
757,0.0128127012727743
758,0.012747422172062376
759,0.013062656777800363
760,0.012826101821849697
761,0.013154363126031434
762,0.013290481511414555
763,0.01288024451336174
764,0.012987819630126827
765,0.013083306432580405
766,0.013027783889811774
767,0.012924913375218334
768,0.012995818980496279
769,0.012951653658568277
770,0.013230119806652478
771,0.012921306650045527
772,0.012789762483557723
773,0.012641248469394836
774,0.012991444381981467
775,0.013051506343126015
776,0.012965246562475007
777,0.013216143255565211
778,0.013051225355333016
779,0.012821180646572339
780,0.012829645008642105
781,0.013073617049057192
782,0.012927080745442689
783,0.012812506025504196
784,0.013063497932433476
785,0.013039967638762227
786,0.012893361043591662
787,0.01297668024109306
788,0.013039335349022131
789,0.012866675124895498
790,0.013032794858368944
791,0.013069443924329956
792,0.012723330849406142
793,0.012752084285977874
794,0.012801706572013422
795,0.012718840939900724
796,0.012989352422815596
797,0.012932510346299275
798,0.012919203579416396
799,0.01303367243666374
800,0.013140747193799018
801,0.013037400387499187
802,0.01302992051888266
803,0.01295071325110522
804,0.012861960400001829
805,0.0131559819981077
806,0.013074281779303322
807,0.013100705110505179
808,0.013019174648863563
809,0.012919955109569645
810,0.013009318279643295
811,0.0130000204534121
812,0.012681221422482344
813,0.012971964102569726
814,0.012945508561406511
815,0.013055476279178973
816,0.013137036158052895
817,0.013064270927619713
818,0.013156916472074932
819,0.013028955783674634
820,0.012955076089184359
821,0.012816229314076923
822,0.013009115180217254
823,0.013045854242029357
824,0.013092369692595321
825,0.012907670034304044
826,0.012922557483532798
827,0.012892860441703981
828,0.013146256353045917
829,0.012859848267535234
830,0.01288543281909397
831,0.012862130007648713
832,0.012857248250465905
833,0.012915556413013424
834,0.01277122094203283
835,0.013191139174878583
836,0.013281577814919239
837,0.013154897833893476
838,0.012934143323307456
839,0.012898699847532374
840,0.013126959194315889
841,0.012961478535870168
842,0.01314498138899761
843,0.012838974766361097
844,0.013025116880111612
845,0.012775404809609729
846,0.012963715068881852
847,0.013041716589317574
848,0.013112868314365757
849,0.013027998374646263
850,0.012948246820782943
851,0.012926238622018452
852,0.012816864416085249
853,0.01304307882973475
854,0.01307673989755829
855,0.013037996000181427
856,0.01277094158167747
857,0.012943921243022878
858,0.012857574248867019
859,0.01283918351308174
860,0.012996111143189411
861,0.012816121396784083
862,0.012766346293475067
863,0.013003131155225146
864,0.012522504597485962
865,0.012983540078828687
866,0.012896836113497198
867,0.012918092952815052
868,0.012710089910190868
869,0.012966357632032108
870,0.012984095481061868
871,0.012953283475737987
872,0.013156241327251702
873,0.012787295903564186
874,0.012937617189520809
875,0.012740725715953718
876,0.01269769912861479
877,0.013132221884621403
878,0.012697115228766688
879,0.012884972823788891
880,0.012867463312579623
881,0.012842395486641851
882,0.012824016150130641
883,0.012978278485813085
884,0.012748639961000544
885,0.012801550301576772
886,0.013144802339591241
887,0.01286968035160543
888,0.012838235971564646
889,0.012984439251051548
890,0.012849261156553523
891,0.01289296859455835
892,0.013036462931653711
893,0.012683022894515516
894,0.012943141968537186
895,0.01308201791576924
896,0.01274463435868468
897,0.012850875838449407
898,0.013143628735902487
899,0.012898534833295346
900,0.01297630662035335
901,0.013005594606419953
902,0.01283772659545995
903,0.012867055997457931
904,0.012851058065793935
905,0.013020298417207993
906,0.013096307592669823
907,0.012837059045688161
908,0.01310048439344049
909,0.012630891072895042
910,0.012995572822081176
911,0.013024310692108186
912,0.01296660301429649
913,0.01310674504563141
914,0.012946363401502526
915,0.013210072862478592
916,0.013114562816297866
917,0.013008791537398227
918,0.013271456161168066
919,0.012735325640335936
920,0.013058551042949238
921,0.01297093840057099
922,0.012917666964677702
923,0.012794057614504898
924,0.013036608567741005
925,0.012968069682097275
926,0.012865352850657341
927,0.012860232354067988
928,0.013125533640282608
929,0.013025741257986485
930,0.012749381560896497
931,0.012988814383743516
932,0.012908748879833634
933,0.013080599612956831
934,0.012971410924668008
935,0.012705416209849047
936,0.012741492506172045
937,0.012883306586114748
938,0.012999491914072023
939,0.01308396448750462
940,0.012953953086362052
941,0.013070908369267715
942,0.012822857744791683
943,0.012546176065290869
944,0.012961015728655816
945,0.013017204192082923
946,0.012758538143289292
947,0.012872896116909033
948,0.012958688639807222
949,0.012889993340156844
950,0.012985124074788284
951,0.01307859774544379
952,0.012648240111740847
953,0.013192221983004336
954,0.012962856022456701
955,0.01275027993797045
956,0.012485756498267407
957,0.013192557284240992
958,0.012799193362523954
959,0.013041699307672962
960,0.013070791510835872
961,0.01301162512767791
962,0.012814098152897075
963,0.013056668792363186
964,0.012706813326140324
965,0.012761407084973355
966,0.013011042948839042
967,0.012794064693524312
968,0.012952499768750899
969,0.012890971428437073
970,0.01295078729875795
971,0.012938043603882779
972,0.012816688647870828
973,0.0129732560831408
974,0.012770371211063159
975,0.012687274030837789
976,0.012951436185181946
977,0.01304082090756798
978,0.012817161080498527
979,0.01299267948185818
980,0.012424627753051797
981,0.01283264919675695
982,0.013000365912830289
983,0.013117752323368408
984,0.012910403420651615
985,0.012899912860509687
986,0.012859348973688586
987,0.013224083253822022
988,0.013035642181646342
989,0.01298116723493725
990,0.013075964790107255
991,0.01249745446726321
992,0.012629445920475397
993,0.012994372440628569
994,0.012802215041926066
995,0.01302466689451839
996,0.012813671432167275
997,0.012985779970447496
998,0.013016588389744668
999,0.012940637733145556
1000,0.013077114617831235
1001,0.012711522208677276
1002,0.012711550979992943
1003,0.012836087279042138
1004,0.01311338014083571
1005,0.013098328587333709
1006,0.012852230769931696
1007,0.012989684945479182
1008,0.012894313256033373
1009,0.012790496088737778
1010,0.013245352689428226
1011,0.013190655860081286
1012,0.012767634406591169
1013,0.013156283850589024
1014,0.013088670155094155
1015,0.012960693003984756
1016,0.012975979339613012
1017,0.012985255900191445
1018,0.012671948572673161
1019,0.012895758151628035
1020,0.01305964255105301
1021,0.01284895216649134
1022,0.012906956925965496
1023,0.012774270512740748
1024,0.01261903557255775
1025,0.01290555245434957
1026,0.012820638142837328
1027,0.012860489094741275
1028,0.01281365177097287
1029,0.012940758317364274
1030,0.012859280219958252
1031,0.012704038819667605
1032,0.013101927522999424
1033,0.01282932397476309
1034,0.013036650142363292
1035,0.012847341414802775
1036,0.012634473737016693
1037,0.013020372721482192
1038,0.012623920731457842
1039,0.0133349318168202
1040,0.012850200510561557
1041,0.012788355059150715
1042,0.012677191891709204
1043,0.012520474351135862
1044,0.013065197440533124
1045,0.012629022821060954
1046,0.013091387400835874
1047,0.012815222241483305
1048,0.01287389657346227
1049,0.012819792657173482
1050,0.012977567044057675
1051,0.01273158366177888
1052,0.012819966120762307
1053,0.013057978448392802
1054,0.013167781062208892
1055,0.012958706438471211
1056,0.013086873592328551
1057,0.012828221853588829
1058,0.012756040929287114
1059,0.012749066446808004
1060,0.012985321247688596
1061,0.012830807093238479
1062,0.012594898330779002
1063,0.012909176746919885
1064,0.012699626074124446
1065,0.013000146694349348
1066,0.012933996212213411
1067,0.013167347713665255
1068,0.012821040296035684
1069,0.012950210652628915
1070,0.012949244491864112
1071,0.01320439960786388
1072,0.012966204676656365
1073,0.012631762460546916
1074,0.012888017303100158
1075,0.013120212022073086
1076,0.013112688357743922
1077,0.012859556367409385
1078,0.013047626243958594
1079,0.012930329235358116
1080,0.012913401846190798
1081,0.012511270433667033
1082,0.0130020447169036
1083,0.012518364753164476
1084,0.013115481978660273
1085,0.0128276272649492
1086,0.013062885816321854
1087,0.012863320467934175
1088,0.01304306116862793
1089,0.012747527869043677
1090,0.012881701612107131
1091,0.012753857286706551
1092,0.012930185603586143
1093,0.012869000518003727
1094,0.01304234235109261
1095,0.012769861020237232
1096,0.012854641456029265
1097,0.012998907028024318
1098,0.012650361537753374
1099,0.012626353297385482
1100,0.012941014137723363
1101,0.012601475929972331
1102,0.013248497755501755
1103,0.012892020797292614
1104,0.01288328558858571
1105,0.012866311075526672
1106,0.012794492562066587
1107,0.013149036128662094
1108,0.01300552722951316
1109,0.012664549601172696
1110,0.01287760058619572
1111,0.012841501530360781
1112,0.01259053530258055
1113,0.012936638665723369
1114,0.012907024151471479
1115,0.013083903037598595
1116,0.012953320977135491
1117,0.012602126709092065
1118,0.012548003294492923
1119,0.012879411658453688
1120,0.012697444937851125
1121,0.012939956897951545
1122,0.012995423003651868
1123,0.012488874859585126
1124,0.013102114064462114
1125,0.012843999319117358
1126,0.01277390050240861
1127,0.01297008346823574
1128,0.013028449070157003
1129,0.012781968799203538
1130,0.01322575622931228
1131,0.012937084188627681
1132,0.012527294391205847
1133,0.012857238262335823
1134,0.012762547395383766
1135,0.012832237519808555
1136,0.013022807909310548
1137,0.012914299063031551
1138,0.012617915331493893
1139,0.012999041413879614
1140,0.013055378468930248
1141,0.012687607330075661
1142,0.01250585217744322
1143,0.012813238419613023
1144,0.012802155803795357
1145,0.01286449701679635
1146,0.01305292875228699
1147,0.012707548911320088
1148,0.01260695636459232
1149,0.012574146875931811
1150,0.012646733926951467
1151,0.012720000757663108
1152,0.012652920666320643
1153,0.012762716997620887
1154,0.012695400212276114
1155,0.012731677277407333
1156,0.012611812009159291
1157,0.012660362778304778
1158,0.012995724306174943
1159,0.012797631987876961
1160,0.012762074118717062
1161,0.012943826589877274
1162,0.012955727831836843
1163,0.01267286635623916
1164,0.01266265704505418
1165,0.012702146449515945
1166,0.01280200929326343
1167,0.012896678700960524
1168,0.01287184389260625
1169,0.012550270500300768
1170,0.012957410232476778
1171,0.012802439802609774
1172,0.012627646409338784
1173,0.012630668962060203
1174,0.012811864009728984
1175,0.013052632767407368
1176,0.012843305399532332
1177,0.01290125663609899
1178,0.013300442132293686
1179,0.012664572814545081
1180,0.01277670517929943
1181,0.012908664617682686
1182,0.012775899854514494
1183,0.012970054505815344
1184,0.012757888588729206
1185,0.012569439722670626
1186,0.01268138736188545
1187,0.012786152755266964
1188,0.012915106554840749
1189,0.012787036208451988
1190,0.01245285297995932
1191,0.012689901872056937
1192,0.012666226303786877
1193,0.012866017157298308
1194,0.013204313018834167
1195,0.012640759575593557
1196,0.012729326299896936
1197,0.012932702425858391
1198,0.012448267555872196
1199,0.013104994712060124
1200,0.012727737814936942
1201,0.012588404944591604
1202,0.012999480795017112
1203,0.012775819694629813
1204,0.012753971434336802
1205,0.012987495012618555
1206,0.01290960058222443
1207,0.012726165009796167
1208,0.012856888341275284
1209,0.012812712040240001
1210,0.012566192941541298
1211,0.012751300529957385
1212,0.012835560630020094
1213,0.013170496741436711
1214,0.012865441944588853
1215,0.012625753504834107
1216,0.013052146328660334
1217,0.012938842409016703
1218,0.01293519077914746
1219,0.012621093897697437
1220,0.012934457469062563
1221,0.012978256227672475
1222,0.01288479295105686
1223,0.012583380845668228
1224,0.012716164013016921
1225,0.012574484440801354
1226,0.01258966117761956
1227,0.012598985703054693
1228,0.012639961578407714
1229,0.012641038767423113
1230,0.012736786803787214
1231,0.01281519614564225
1232,0.012867818801164327
1233,0.012960758894540805
1234,0.012344577567817818
1235,0.012731013041630566
1236,0.012802436923873247
1237,0.012945499330362206
1238,0.012811709896750324
1239,0.012841196586502821
1240,0.01270294975061091
1241,0.012595104725828457
1242,0.012769831423541324
1243,0.012878826349834215
1244,0.012960602640157748
1245,0.013054880207122956
1246,0.012719316662056807
1247,0.012670178622080867
1248,0.012835409527955598
